,year,duration,popularity
102235,1987,250600,41
102236,1987,267013,30
102237,1987,206227,30
102238,1987,240667,29
102239,1987,181693,34
102240,1987,325291,32
102241,1987,276093,38
102242,1987,285907,29
102243,1987,123893,30
102244,1987,157773,36
102245,1987,232266,34
102246,1987,292520,29
102247,1987,183893,33
102248,1987,210813,34
102249,1987,270040,43
102250,1987,1067333,38
102251,1987,225706,33
102252,1987,204307,38
102253,1987,398537,39
102254,1987,164827,36
102255,1987,250773,42
102256,1987,245893,36
102257,1987,191373,34
102258,1987,249440,30
102259,1987,186493,34
102260,1987,186653,31
102261,1987,174307,51
102262,1987,59267,34
102263,1987,580173,34
102264,1987,320907,29
102265,1987,198960,31
102266,1988,305760,30
102267,1988,273760,41
102268,1988,368333,31
102269,1988,161653,33
102270,1988,179853,37
102271,1988,246093,30
102272,1988,229907,52
102273,1988,256097,45
102274,1988,256200,30
102275,1988,82400,38
102276,1988,169173,31
102277,1988,216200,35
102278,1988,230621,32
102279,1988,238797,37
102280,1988,470960,41
102281,1988,722469,32
102282,1988,575440,39
102283,1988,209040,37
102284,1988,334960,34
102285,1988,280107,39
102286,1988,94293,38
102287,1988,153733,37
102288,1988,219747,36
102289,1988,291396,40
102290,1988,233360,36
102291,1988,251533,56
102292,1988,303947,50
102293,1988,376693,38
102294,1988,269584,37
102295,1988,201107,33
102296,1988,216600,49
102297,1988,365000,39
102298,1988,123600,38
102299,1988,228000,34
102300,1988,568627,38
102301,1988,206640,32
102302,1988,216573,43
102303,1988,200187,31
102304,1988,205800,46
102305,1988,190827,32
102306,1988,125827,38
102307,1988,319360,37
102308,1988,215107,33
102309,1988,576067,37
102310,1988,533667,31
102311,1988,162507,37
102312,1988,181747,35
102313,1988,33600,36
102314,1988,350600,31
102315,1988,206866,40
102316,1988,205600,31
102317,1988,202667,30
102318,1988,140557,38
102319,1988,144493,35
102320,1988,298952,44
102321,1988,237333,35
102322,1988,184933,34
102323,1988,267467,52
102324,1988,43867,38
102325,1988,141933,33
102326,1988,208147,35
102327,1988,217027,31
102328,1988,87493,34
102329,1988,115733,37
102330,1988,363000,36
102331,1988,198333,38
102332,1988,139680,37
102333,1988,265760,30
102334,1988,263560,37
102335,1988,260693,31
102336,1988,250040,36
102337,1988,155200,31
102338,1988,271333,34
102339,1988,282620,37
102340,1988,95698,36
102341,1988,257240,35
102342,1988,235600,30
102343,1988,217867,47
102344,1988,398267,32
102345,1988,344773,44
102346,1988,273933,53
102347,1988,235280,30
102348,1988,119533,33
102349,1988,284000,43
102350,1988,228440,38
102351,1988,230600,36
102352,1988,275107,34
102353,1988,279693,37
102354,1988,471360,42
102355,1988,236733,39
102356,1988,153467,30
102357,1988,225840,37
102358,1988,229493,30
102359,1988,195973,33
102360,1988,137587,36
102361,1988,310640,35
102362,1988,108787,31
102363,1988,234600,37
102364,1988,361240,36
102365,1988,283893,38
102366,1988,339600,37
102367,1988,328027,35
102368,1988,251867,46
102369,1988,259107,33
102370,1988,122053,33
102371,1988,242293,37
102372,1988,191347,49
102373,1988,376173,33
102374,1988,67507,30
102375,1988,275644,46
102376,1988,186373,33
102377,1988,347835,34
102378,1988,270867,35
102379,1988,206818,31
102380,1988,247973,42
102381,1988,260937,42
102382,1988,299813,30
102383,1988,189672,37
102384,1988,381173,37
102385,1988,199297,37
102386,1988,154813,31
102387,1988,184187,32
102388,1988,316507,37
102389,1988,253933,36
102390,1988,439400,37
102391,1988,200600,31
102392,1988,225427,35
102393,1988,238320,34
102394,1988,224693,44
102395,1988,153453,32
102396,1988,94653,33
102397,1988,465476,30
102398,1988,259907,37
102399,1988,605048,30
102400,1988,490505,30
102401,1988,269947,34
102402,1988,274573,32
102403,1988,259627,30
102404,1988,149120,40
102405,1988,175693,44
102406,1988,241333,29
102407,1988,236890,37
102408,1988,268667,30
102409,1988,424133,38
102410,1988,141667,33
102411,1988,61800,31
102412,1988,639827,34
102413,1988,152965,33
102414,1988,406524,30
102415,1988,276667,41
102416,1988,152200,37
102417,1988,245147,34
102418,1988,146533,37
102419,1988,251667,50
102420,1988,366890,29
102421,1988,442040,37
102422,1988,572933,30
102423,1988,182907,30
102424,1988,247067,29
102425,1988,233067,29
102426,1988,187293,34
102427,1988,262267,39
102428,1988,275000,30
102429,1988,272853,37
102430,1988,142173,29
102431,1988,153707,29
102432,1988,302853,34
102433,1988,97680,32
102434,1988,207493,33
102435,1988,221533,34
102436,1988,490400,36
102437,1988,91000,30
102438,1988,370584,30
102439,1988,282800,29
102440,1988,183538,35
102441,1988,181573,36
102442,1988,403667,29
102443,1988,172960,33
102444,1988,320347,31
102445,1988,278827,32
102446,1988,209520,39
102447,1988,217373,33
102448,1988,267627,36
102449,1988,470380,30
102450,1988,223000,35
102451,1988,317800,36
102452,1988,194827,34
102453,1988,225760,61
102454,1988,358760,36
102455,1988,198240,29
102456,1988,231893,30
102457,1988,231921,31
102458,1988,124147,32
102459,1988,421240,37
102460,1988,317310,35
102461,1988,247067,49
102462,1988,255840,31
102463,1988,255360,35
102464,1988,246067,39
102465,1988,188973,33
102466,1989,136667,33
102467,1989,142333,44
102468,1989,287867,31
102469,1989,242293,38
102470,1989,398067,39
102471,1989,316867,37
102472,1989,297493,31
102473,1989,119333,33
102474,1989,220507,33
102475,1989,48107,34
102476,1989,263787,35
102477,1989,218467,30
102478,1989,105893,34
102479,1989,235533,44
102480,1989,211267,45
102481,1989,273946,37
102482,1989,188333,48
102483,1989,204507,37
102484,1989,238373,34
102485,1989,287440,31
102486,1989,295053,38
102487,1989,212427,42
102488,1989,100693,34
102489,1989,184507,39
102490,1989,190333,40
102491,1989,265040,39
102492,1989,206787,46
102493,1989,224200,33
102494,1989,225907,35
102495,1989,315200,39
102496,1989,189800,37
102497,1989,328933,48
102498,1989,192267,30
102499,1989,111600,33
102500,1989,361240,30
102501,1989,271200,38
102502,1989,175600,30
102503,1989,231173,42
102504,1989,294600,32
102505,1989,312726,36
102506,1989,211160,30
102507,1989,209600,36
102508,1989,187533,37
102509,1989,188293,44
102510,1989,132800,32
102511,1989,195893,32
102512,1989,182360,30
102513,1989,150467,35
102514,1989,286960,38
102515,1989,368800,30
102516,1989,308747,41
102517,1989,377733,32
102518,1989,521067,42
102519,1989,257440,30
102520,1989,244000,33
102521,1989,258773,34
102522,1989,197707,36
102523,1989,185173,30
102524,1989,248480,40
102525,1989,239787,50
102526,1989,223213,45
102527,1989,228773,33
102528,1989,170773,31
102529,1989,327733,34
102530,1989,329640,53
102531,1989,140707,43
102532,1989,290507,32
102533,1989,337667,40
102534,1989,368800,40
102535,1989,437960,39
102536,1989,298760,41
102537,1989,262280,30
102538,1989,308307,41
102539,1989,204173,38
102540,1989,210092,33
102541,1989,321440,35
102542,1989,167400,34
102543,1989,279000,33
102544,1989,249307,33
102545,1989,287733,34
102546,1989,183093,36
102547,1989,164507,39
102548,1989,164880,36
102549,1989,316867,34
102550,1989,125573,32
102551,1989,264133,38
102552,1989,301360,31
102553,1989,168320,33
102554,1989,297200,40
102555,1989,327200,29
102556,1989,323613,35
102557,1989,561973,35
102558,1989,323840,38
102559,1989,457333,37
102560,1989,238467,35
102561,1989,241333,53
102562,1989,232653,36
102563,1989,242733,32
102564,1989,188347,35
102565,1989,291667,44
102566,1989,366840,35
102567,1989,433653,33
102568,1989,310960,30
102569,1989,363107,34
102570,1989,292693,31
102571,1989,253627,43
102572,1989,330400,32
102573,1989,101027,40
102574,1989,244840,36
102575,1989,71320,37
102576,1989,286027,48
102577,1989,94947,36
102578,1989,281707,31
102579,1989,347307,37
102580,1989,267107,29
102581,1989,170880,34
102582,1989,336587,36
102583,1989,394840,44
102584,1989,153227,32
102585,1989,168515,29
102586,1989,270173,34
102587,1989,200693,42
102588,1989,225000,32
102589,1989,308067,33
102590,1989,278848,31
102591,1989,291133,35
102592,1989,302867,32
102593,1989,284973,41
102594,1989,273707,36
102595,1989,221733,31
102596,1989,373560,31
102597,1989,185880,39
102598,1989,127067,32
102599,1989,71773,32
102600,1989,199360,30
102601,1989,151573,32
102602,1989,263960,32
102603,1989,181667,36
102604,1989,298133,41
102605,1989,263893,30
102606,1989,264400,42
102607,1989,65093,30
102608,1989,308000,34
102609,1989,444453,36
102610,1989,271707,38
102611,1989,285333,35
102612,1989,207093,33
102613,1989,307000,29
102614,1989,400733,40
102615,1989,212627,44
102616,1989,255560,41
102617,1989,345427,32
102618,1989,279093,38
102619,1989,258400,37
102620,1989,219160,41
102621,1989,387733,44
102622,1989,321707,44
102623,1989,76240,31
102624,1989,233267,29
102625,1989,483763,29
102626,1989,210800,34
102627,1989,190107,46
102628,1989,328333,41
102629,1989,308245,42
102630,1989,382803,45
102631,1989,308227,29
102632,1989,193493,36
102633,1989,128653,35
102634,1989,231040,31
102635,1989,168429,36
102636,1989,231427,36
102637,1989,264707,28
102638,1989,269107,38
102639,1989,230120,42
102640,1989,183133,37
102641,1989,175400,42
102642,1989,327307,34
102643,1989,213400,35
102644,1989,196507,40
102645,1989,165587,34
102646,1989,252533,31
102647,1989,319000,36
102648,1989,318307,34
102649,1989,314560,35
102650,1989,340973,34
102651,1989,247400,36
102652,1989,126200,42
102653,1989,305933,36
102654,1989,303200,28
102655,1989,153320,32
102656,1989,219333,32
102657,1989,245133,34
102658,1989,280489,52
102659,1989,246507,31
102660,1989,246133,29
102661,1989,67787,35
102662,1989,165000,31
102663,1989,301627,30
102664,1989,223973,29
102665,1989,258733,31
102666,1990,273560,34
102667,1990,240773,63
102668,1990,283427,32
102669,1990,191973,36
102670,1990,355067,54
102671,1990,318773,46
102672,1990,296200,41
102673,1990,298933,50
102674,1990,405427,36
102675,1990,249427,43
102676,1990,225893,33
102677,1990,308112,36
102678,1990,274000,36
102679,1990,274800,31
102680,1990,244093,34
102681,1990,234040,36
102682,1990,83400,36
102683,1990,141533,40
102684,1990,260000,35
102685,1990,201853,37
102686,1990,178533,37
102687,1990,206667,33
102688,1990,230933,44
102689,1990,336933,37
102690,1990,316000,51
102691,1990,227947,31
102692,1990,230027,38
102693,1990,167507,36
102694,1990,292533,38
102695,1990,251773,37
102696,1990,321853,41
102697,1990,264267,37
102698,1990,285507,36
102699,1990,253293,36
102700,1990,321267,31
102701,1990,348493,45
102702,1990,340507,39
102703,1990,209947,35
102704,1990,153467,36
102705,1990,143827,39
102706,1990,169853,43
102707,1990,202200,52
102708,1990,289533,32
102709,1990,358640,37
102710,1990,263267,34
102711,1990,302840,43
102712,1990,265147,49
102713,1990,216427,31
102714,1990,269133,33
102715,1990,257493,31
102716,1990,236907,34
102717,1990,179613,36
102718,1990,236240,33
102719,1990,299720,35
102720,1990,147467,34
102721,1990,225707,31
102722,1990,297667,33
102723,1990,215573,39
102724,1990,196827,37
102725,1990,209267,32
102726,1990,254380,35
102727,1990,148000,38
102728,1990,435760,40
102729,1990,162213,33
102730,1990,235173,38
102731,1990,113627,34
102732,1990,424667,41
102733,1990,209533,39
102734,1990,307281,40
102735,1990,435840,33
102736,1990,249800,42
102737,1990,545760,40
102738,1990,163773,46
102739,1990,101067,40
102740,1990,210067,34
102741,1990,198360,42
102742,1990,341693,36
102743,1990,151787,34
102744,1990,354040,31
102745,1990,518667,38
102746,1990,262440,35
102747,1990,260707,35
102748,1990,156440,35
102749,1990,129360,36
102750,1990,565427,35
102751,1990,226840,31
102752,1990,635267,37
102753,1990,221827,32
102754,1990,244200,35
102755,1990,290133,38
102756,1990,337107,40
102757,1990,298493,46
102758,1990,246093,31
102759,1990,283150,33
102760,1990,308360,36
102761,1990,218747,53
102762,1990,207878,34
102763,1990,184880,31
102764,1990,186520,34
102765,1990,208267,35
102766,1990,380467,34
102767,1990,139533,38
102768,1990,276693,34
102769,1990,143107,33
102770,1990,239707,31
102771,1990,234200,35
102772,1990,126733,41
102773,1990,174576,40
102774,1990,196000,36
102775,1990,256573,49
102776,1990,195880,45
102777,1990,279910,40
102778,1990,46080,32
102779,1990,244840,38
102780,1990,376640,38
102781,1990,374133,37
102782,1990,129653,37
102783,1990,224587,55
102784,1990,315533,35
102785,1990,262640,37
102786,1990,153467,40
102787,1990,312987,52
102788,1990,393147,45
102789,1990,240907,48
102790,1990,279640,34
102791,1990,203587,32
102792,1990,231893,36
102793,1990,305493,37
102794,1990,111733,37
102795,1990,308293,33
102796,1990,266000,42
102797,1990,212000,49
102798,1990,208000,31
102799,1990,171360,32
102800,1990,315160,35
102801,1990,277040,32
102802,1990,242573,57
102803,1990,197333,35
102804,1990,307000,31
102805,1990,272200,37
102806,1990,450907,31
102807,1990,373587,35
102808,1990,298265,32
102809,1990,371067,45
102810,1990,188560,44
102811,1990,260200,48
102812,1990,318040,30
102813,1990,369429,30
102814,1990,189357,37
102815,1990,232627,40
102816,1990,256640,31
102817,1990,180532,35
102818,1990,259067,38
102819,1990,273640,35
102820,1990,314667,36
102821,1990,283067,31
102822,1990,254800,40
102823,1990,177133,32
102824,1990,240800,66
102825,1990,341840,31
102826,1990,231827,46
102827,1990,198667,36
102828,1990,164240,35
102829,1990,191503,42
102830,1990,166507,50
102831,1990,233240,45
102832,1990,199827,30
102833,1990,381400,31
102834,1990,227040,38
102835,1990,309827,35
102836,1990,260933,40
102837,1990,284333,39
102838,1990,216733,30
102839,1990,245627,31
102840,1990,217933,33
102841,1990,181467,40
102842,1990,396187,38
102843,1990,351547,40
102844,1990,162333,32
102845,1990,163227,39
102846,1990,204040,30
102847,1990,274027,36
102848,1990,270800,39
102849,1990,298533,32
102850,1990,253293,30
102851,1990,241208,32
102852,1990,277707,36
102853,1990,404533,42
102854,1990,228800,38
102855,1990,315587,40
102856,1990,208427,35
102857,1990,210947,37
102858,1990,194000,36
102859,1990,262333,36
102860,1990,252427,55
102861,1990,245000,36
102862,1990,307800,30
102863,1990,194168,33
102864,1990,125027,34
102865,1990,161933,35
102866,1991,186173,39
102867,1991,268467,47
102868,1991,215293,37
102869,1991,230480,34
102870,1991,347227,35
102871,1991,143840,38
102872,1991,301920,34
102873,1991,119520,39
102874,1991,199284,35
102875,1991,277093,40
102876,1991,354667,36
102877,1991,337800,44
102878,1991,263347,44
102879,1991,143160,36
102880,1991,189267,37
102881,1991,507560,33
102882,1991,270067,43
102883,1991,146933,40
102884,1991,373453,38
102885,1991,177733,38
102886,1991,169000,39
102887,1991,71840,43
102888,1991,238960,39
102889,1991,143160,35
102890,1991,200690,36
102891,1991,104467,40
102892,1991,242627,33
102893,1991,271160,33
102894,1991,249836,34
102895,1991,351867,43
102896,1991,313640,39
102897,1991,212904,34
102898,1991,181533,33
102899,1991,187507,33
102900,1991,234960,35
102901,1991,81173,46
102902,1991,210200,35
102903,1991,272520,59
102904,1991,166673,38
102905,1991,159067,46
102906,1991,330133,35
102907,1991,199853,38
102908,1991,333893,33
102909,1991,247560,33
102910,1991,282040,44
102911,1991,171067,36
102912,1991,287020,43
102913,1991,334933,38
102914,1991,209893,36
102915,1991,220733,59
102916,1991,197560,38
102917,1991,204867,48
102918,1991,236042,43
102919,1991,268133,38
102920,1991,234640,39
102921,1991,242027,33
102922,1991,303800,34
102923,1991,338400,39
102924,1991,216874,34
102925,1991,133667,37
102926,1991,267067,45
102927,1991,285613,33
102928,1991,305467,38
102929,1991,246200,32
102930,1991,256867,35
102931,1991,219027,35
102932,1991,186000,36
102933,1991,388400,39
102934,1991,88514,37
102935,1991,194506,32
102936,1991,199667,34
102937,1991,450333,40
102938,1991,197107,41
102939,1991,162693,39
102940,1991,382840,42
102941,1991,181467,32
102942,1991,191027,36
102943,1991,174400,38
102944,1991,208360,46
102945,1991,305058,46
102946,1991,248120,39
102947,1991,458933,33
102948,1991,364040,33
102949,1991,234000,36
102950,1991,328827,36
102951,1991,201607,39
102952,1991,200907,44
102953,1991,317533,33
102954,1991,254520,46
102955,1991,227200,36
102956,1991,269133,35
102957,1991,164773,33
102958,1991,205636,38
102959,1991,402103,35
102960,1991,175067,33
102961,1991,340760,32
102962,1991,107573,39
102963,1991,269160,37
102964,1991,209653,37
102965,1991,146827,37
102966,1991,334773,32
102967,1991,271667,45
102968,1991,217027,35
102969,1991,309427,51
102970,1991,223840,35
102971,1991,166522,41
102972,1991,165173,35
102973,1991,273933,45
102974,1991,312667,34
102975,1991,191960,50
102976,1991,168133,39
102977,1991,237467,45
102978,1991,140560,34
102979,1991,222427,44
102980,1991,189107,35
102981,1991,269360,55
102982,1991,204000,37
102983,1991,356733,44
102984,1991,165133,35
102985,1991,266267,35
102986,1991,580240,33
102987,1991,221000,36
102988,1991,251173,34
102989,1991,255232,36
102990,1991,222192,45
102991,1991,231507,39
102992,1991,147507,36
102993,1991,277933,37
102994,1991,170160,52
102995,1991,181894,41
102996,1991,124400,35
102997,1991,258360,36
102998,1991,317373,33
102999,1991,208933,43
103000,1991,151827,42
103001,1991,152033,37
103002,1991,247160,35
103003,1991,139667,37
103004,1991,253027,45
103005,1991,295267,38
103006,1991,237907,37
103007,1991,346947,41
103008,1991,222145,45
103009,1991,221907,32
103010,1991,177973,37
103011,1991,243533,31
103012,1991,141502,32
103013,1991,171200,32
103014,1991,169333,33
103015,1991,204960,58
103016,1991,225827,53
103017,1991,120707,35
103018,1991,160440,39
103019,1991,405293,46
103020,1991,266760,52
103021,1991,163267,34
103022,1991,265733,39
103023,1991,72373,40
103024,1991,200600,35
103025,1991,432600,35
103026,1991,214400,37
103027,1991,143293,43
103028,1991,160480,36
103029,1991,271960,39
103030,1991,148155,40
103031,1991,230933,32
103032,1991,183600,34
103033,1991,268565,42
103034,1991,219560,39
103035,1991,241398,33
103036,1991,325067,40
103037,1991,268427,44
103038,1991,207667,35
103039,1991,272667,45
103040,1991,531867,40
103041,1991,197560,34
103042,1991,181693,37
103043,1991,146560,33
103044,1991,289893,39
103045,1991,266667,34
103046,1991,251320,43
103047,1991,307267,35
103048,1991,230733,45
103049,1991,249320,41
103050,1991,229067,32
103051,1991,170533,32
103052,1991,180867,38
103053,1991,239493,34
103054,1991,293240,42
103055,1991,207600,35
103056,1991,226733,32
103057,1991,231813,31
103058,1991,210413,44
103059,1991,255080,32
103060,1991,208707,42
103061,1991,285160,39
103062,1991,323880,37
103063,1991,238440,31
103064,1991,192120,32
103065,1991,293160,44
103066,1992,350827,46
103067,1992,135960,38
103068,1992,192040,48
103069,1992,177818,39
103070,1992,194307,40
103071,1992,287840,37
103072,1992,248693,46
103073,1992,426373,34
103074,1992,235227,51
103075,1992,187667,39
103076,1992,172362,38
103077,1992,212040,41
103078,1992,191267,36
103079,1992,204573,35
103080,1992,252958,50
103081,1992,165667,35
103082,1992,291533,68
103083,1992,208693,45
103084,1992,214936,46
103085,1992,330027,35
103086,1992,137240,45
103087,1992,185080,38
103088,1992,181534,39
103089,1992,211200,35
103090,1992,209413,46
103091,1992,321093,38
103092,1992,254000,41
103093,1992,312573,36
103094,1992,210333,37
103095,1992,226307,42
103096,1992,223200,43
103097,1992,206973,35
103098,1992,197133,36
103099,1992,107973,42
103100,1992,168307,34
103101,1992,147907,48
103102,1992,162440,40
103103,1992,268467,41
103104,1992,149147,36
103105,1992,198200,34
103106,1992,623267,43
103107,1992,354960,35
103108,1992,296267,41
103109,1992,319333,51
103110,1992,239267,41
103111,1992,174373,50
103112,1992,299800,38
103113,1992,337400,37
103114,1992,326707,38
103115,1992,192667,45
103116,1992,395227,46
103117,1992,146467,37
103118,1992,181787,40
103119,1992,260333,39
103120,1992,216189,37
103121,1992,146867,39
103122,1992,168240,37
103123,1992,434307,42
103124,1992,168453,41
103125,1992,142160,40
103126,1992,265200,39
103127,1992,406133,40
103128,1992,357133,39
103129,1992,277440,35
103130,1992,322067,42
103131,1992,312507,43
103132,1992,138200,38
103133,1992,218133,34
103134,1992,188507,40
103135,1992,177600,42
103136,1992,175360,40
103137,1992,196200,44
103138,1992,177133,37
103139,1992,261640,36
103140,1992,313493,41
103141,1992,363093,34
103142,1992,281893,41
103143,1992,134427,37
103144,1992,218200,51
103145,1992,198773,44
103146,1992,168107,36
103147,1992,277907,35
103148,1992,225227,42
103149,1992,205333,40
103150,1992,162667,37
103151,1992,403427,34
103152,1992,232027,36
103153,1992,153267,34
103154,1992,64000,39
103155,1992,216800,45
103156,1992,161573,41
103157,1992,219240,40
103158,1992,205200,37
103159,1992,199827,47
103160,1992,240440,58
103161,1992,210360,41
103162,1992,197825,37
103163,1992,166333,39
103164,1992,365520,48
103165,1992,182640,34
103166,1992,232027,41
103167,1992,177000,40
103168,1992,247627,56
103169,1992,289733,43
103170,1992,598093,35
103171,1992,240000,41
103172,1992,282373,44
103173,1992,196707,38
103174,1992,231893,34
103175,1992,328400,35
103176,1992,202227,40
103177,1992,374827,41
103178,1992,139262,40
103179,1992,259533,35
103180,1992,195907,38
103181,1992,206893,44
103182,1992,223933,39
103183,1992,350027,46
103184,1992,95849,37
103185,1992,254773,41
103186,1992,344093,35
103187,1992,297707,53
103188,1992,160961,37
103189,1992,288360,46
103190,1992,224840,49
103191,1992,277733,41
103192,1992,150133,37
103193,1992,217333,51
103194,1992,226400,40
103195,1992,204053,37
103196,1992,230467,34
103197,1992,223960,34
103198,1992,196107,35
103199,1992,168800,38
103200,1992,174787,52
103201,1992,268973,46
103202,1992,589440,39
103203,1992,240039,47
103204,1992,201973,40
103205,1992,163800,37
103206,1992,235667,45
103207,1992,358000,45
103208,1992,263173,43
103209,1992,255624,42
103210,1992,221867,43
103211,1992,350573,34
103212,1992,125227,47
103213,1992,180518,40
103214,1992,441548,35
103215,1992,441240,39
103216,1992,219645,37
103217,1992,249067,49
103218,1992,243600,39
103219,1992,161496,37
103220,1992,128187,37
103221,1992,168537,40
103222,1992,362173,37
103223,1992,283133,49
103224,1992,108501,38
103225,1992,178312,44
103226,1992,302267,37
103227,1992,261733,33
103228,1992,140707,35
103229,1992,295333,34
103230,1992,219673,36
103231,1992,301853,48
103232,1992,124027,41
103233,1992,197200,36
103234,1992,153893,34
103235,1992,266533,47
103236,1992,258227,45
103237,1992,206267,43
103238,1992,300510,41
103239,1992,136333,35
103240,1992,270867,34
103241,1992,237373,39
103242,1992,124640,43
103243,1992,128453,33
103244,1992,287307,44
103245,1992,291733,40
103246,1992,252400,34
103247,1992,255800,37
103248,1992,173440,37
103249,1992,158314,40
103250,1992,232533,41
103251,1992,279187,45
103252,1992,186040,46
103253,1992,333467,44
103254,1992,341867,39
103255,1992,260493,34
103256,1992,203293,49
103257,1992,268440,36
103258,1992,277293,52
103259,1992,287427,45
103260,1992,166720,37
103261,1992,242973,39
103262,1992,134267,34
103263,1992,237253,42
103264,1992,241667,37
103265,1992,308720,41
103266,1993,200933,38
103267,1993,336333,39
103268,1993,141667,36
103269,1993,111986,43
103270,1993,242733,34
103271,1993,369773,45
103272,1993,186787,40
103273,1993,239067,46
103274,1993,260547,37
103275,1993,318040,45
103276,1993,213320,44
103277,1993,242293,38
103278,1993,248880,38
103279,1993,295400,43
103280,1993,218813,41
103281,1993,212520,40
103282,1993,184333,34
103283,1993,184133,49
103284,1993,252000,44
103285,1993,370467,35
103286,1993,206200,41
103287,1993,159406,38
103288,1993,268333,49
103289,1993,214067,50
103290,1993,270587,48
103291,1993,291000,35
103292,1993,267493,53
103293,1993,33307,41
103294,1993,219733,41
103295,1993,179467,42
103296,1993,183467,38
103297,1993,179467,42
103298,1993,214267,48
103299,1993,257360,49
103300,1993,167733,41
103301,1993,233107,51
103302,1993,235507,36
103303,1993,267227,46
103304,1993,230173,47
103305,1993,266160,39
103306,1993,188067,47
103307,1993,217493,35
103308,1993,186667,36
103309,1993,265800,38
103310,1993,308187,36
103311,1993,177640,46
103312,1993,227513,38
103313,1993,538107,40
103314,1993,480133,45
103315,1993,167967,42
103316,1993,270333,35
103317,1993,324333,37
103318,1993,280240,38
103319,1993,389813,37
103320,1993,201533,34
103321,1993,173667,34
103322,1993,176693,35
103323,1993,257920,50
103324,1993,322080,40
103325,1993,368693,46
103326,1993,304800,46
103327,1993,219173,37
103328,1993,141587,42
103329,1993,226293,38
103330,1993,183800,42
103331,1993,155960,37
103332,1993,161547,41
103333,1993,202307,35
103334,1993,362093,43
103335,1993,160914,41
103336,1993,212240,39
103337,1993,229216,35
103338,1993,213160,39
103339,1993,191827,47
103340,1993,656133,39
103341,1993,184200,35
103342,1993,223070,49
103343,1993,267840,35
103344,1993,173213,38
103345,1993,373307,34
103346,1993,212333,52
103347,1993,458960,34
103348,1993,342267,34
103349,1993,207773,41
103350,1993,219025,50
103351,1993,233667,35
103352,1993,403920,48
103353,1993,444373,38
103354,1993,306491,38
103355,1993,198373,46
103356,1993,163813,36
103357,1993,197667,35
103358,1993,212533,41
103359,1993,139267,45
103360,1993,225707,43
103361,1993,196429,37
103362,1993,279107,39
103363,1993,175415,37
103364,1993,100840,43
103365,1993,314867,47
103366,1993,272573,35
103367,1993,320200,40
103368,1993,233667,41
103369,1993,228053,40
103370,1993,206333,35
103371,1993,230373,38
103372,1993,346867,33
103373,1993,268067,35
103374,1993,256333,37
103375,1993,284709,33
103376,1993,284227,34
103377,1993,213733,33
103378,1993,267533,43
103379,1993,136733,38
103380,1993,235000,34
103381,1993,454760,41
103382,1993,250933,49
103383,1993,218573,35
103384,1993,239067,49
103385,1993,174800,36
103386,1993,305693,36
103387,1993,242827,37
103388,1993,347560,39
103389,1993,192893,39
103390,1993,256773,55
103391,1993,247307,49
103392,1993,184427,38
103393,1993,720515,35
103394,1993,162933,34
103395,1993,284293,36
103396,1993,207080,39
103397,1993,218760,36
103398,1993,225027,37
103399,1993,227933,37
103400,1993,238067,37
103401,1993,269227,36
103402,1993,160400,41
103403,1993,231200,36
103404,1993,207267,41
103405,1993,379507,47
103406,1993,282067,33
103407,1993,447773,35
103408,1993,252493,39
103409,1993,223469,41
103410,1993,235933,46
103411,1993,615093,34
103412,1993,281733,41
103413,1993,202787,40
103414,1993,261160,40
103415,1993,165547,39
103416,1993,484667,42
103417,1993,200093,35
103418,1993,331600,39
103419,1993,191112,40
103420,1993,175520,44
103421,1993,146133,33
103422,1993,301493,34
103423,1993,189987,37
103424,1993,231133,38
103425,1993,288373,39
103426,1993,279893,34
103427,1993,235973,36
103428,1993,192667,43
103429,1993,111733,37
103430,1993,268907,40
103431,1993,195756,38
103432,1993,439307,39
103433,1993,269333,34
103434,1993,76627,41
103435,1993,230053,51
103436,1993,114904,41
103437,1993,299173,34
103438,1993,466120,41
103439,1993,133619,34
103440,1993,201107,36
103441,1993,325000,34
103442,1993,341840,43
103443,1993,434053,49
103444,1993,281160,39
103445,1993,158267,34
103446,1993,234747,40
103447,1993,205707,34
103448,1993,501467,33
103449,1993,340200,44
103450,1993,191507,39
103451,1993,255293,39
103452,1993,308965,36
103453,1993,189733,42
103454,1993,268467,54
103455,1993,220240,36
103456,1993,343707,34
103457,1993,202160,47
103458,1993,154693,35
103459,1993,221800,37
103460,1993,388773,36
103461,1993,191827,49
103462,1993,230992,40
103463,1993,163067,40
103464,1993,202840,52
103465,1993,179000,44
103466,1994,241667,52
103467,1994,179747,45
103468,1994,278600,45
103469,1994,140667,38
103470,1994,182207,49
103471,1994,213733,43
103472,1994,220107,38
103473,1994,377400,51
103474,1994,279240,43
103475,1994,324920,48
103476,1994,186133,39
103477,1994,276733,40
103478,1994,232573,44
103479,1994,226893,41
103480,1994,162200,42
103481,1994,296400,43
103482,1994,180267,37
103483,1994,339373,39
103484,1994,794000,46
103485,1994,207893,41
103486,1994,319333,39
103487,1994,239707,48
103488,1994,265640,43
103489,1994,242693,41
103490,1994,182373,37
103491,1994,291720,60
103492,1994,369760,46
103493,1994,369817,41
103494,1994,334000,37
103495,1994,256400,41
103496,1994,469267,48
103497,1994,197600,44
103498,1994,293987,40
103499,1994,118053,40
103500,1994,146133,41
103501,1994,270160,37
103502,1994,179360,49
103503,1994,94440,41
103504,1994,295600,39
103505,1994,204333,41
